date,gold_close,gold_source
2019-04-23,1271.9728945221,AlphaVantage:GOLD:daily
2019-04-24,1275.093666879,AlphaVantage:GOLD:daily
2019-04-25,1278.1534500675,AlphaVantage:GOLD:daily
2019-04-26,1285.8011575572,AlphaVantage:GOLD:daily
2019-04-27,1285.7767377273,AlphaVantage:GOLD:daily
2019-04-28,1285.6444935846,AlphaVantage:GOLD:daily
2019-04-29,1280.172189074,AlphaVantage:GOLD:daily
2019-04-30,1283.4330789762,AlphaVantage:GOLD:daily
2019-05-01,1276.8776983984,AlphaVantage:GOLD:daily
2019-05-02,1270.5932375797,AlphaVantage:GOLD:daily
2019-05-03,1278.8772780651,AlphaVantage:GOLD:daily
2019-05-04,1278.8459693972,AlphaVantage:GOLD:daily
2019-05-05,1284.001977363,AlphaVantage:GOLD:daily
2019-05-06,1281.6819898612,AlphaVantage:GOLD:daily
2019-05-07,1284.8547497433,AlphaVantage:GOLD:daily
2019-05-08,1281.3412615298,AlphaVantage:GOLD:daily
2019-05-09,1283.7333372528,AlphaVantage:GOLD:daily
2019-05-10,1285.5580428136,AlphaVantage:GOLD:daily
2019-05-11,1285.5370652474,AlphaVantage:GOLD:daily
2019-05-12,1287.1420940515,AlphaVantage:GOLD:daily
2019-05-13,1301.0527880361,AlphaVantage:GOLD:daily
2019-05-14,1297.0427689672,AlphaVantage:GOLD:daily
2019-05-15,1296.6648404954,AlphaVantage:GOLD:daily
2019-05-16,1285.9072540566,AlphaVantage:GOLD:daily
2019-05-17,1277.2624301739,AlphaVantage:GOLD:daily
2019-05-18,1277.3186526843,AlphaVantage:GOLD:daily
2019-05-19,1277.4655084313,AlphaVantage:GOLD:daily
2019-05-20,1277.3828687131,AlphaVantage:GOLD:daily
2019-05-21,1274.4519929477,AlphaVantage:GOLD:daily
2019-05-22,1273.86869866,AlphaVantage:GOLD:daily
2019-05-23,1283.6680164039,AlphaVantage:GOLD:daily
2019-05-24,1284.9973482218,AlphaVantage:GOLD:daily
2019-05-25,1285.1735948233,AlphaVantage:GOLD:daily
2019-05-26,1285.0249616099,AlphaVantage:GOLD:daily
2019-05-27,1285.3353370265,AlphaVantage:GOLD:daily
2019-05-28,1279.8120746547,AlphaVantage:GOLD:daily
2019-05-29,1279.8642529603,AlphaVantage:GOLD:daily
2019-05-30,1289.6923033385,AlphaVantage:GOLD:daily
2019-05-31,1305.4110235376,AlphaVantage:GOLD:daily
2019-06-01,1305.4915502059,AlphaVantage:GOLD:daily
2019-06-02,1309.1318492142,AlphaVantage:GOLD:daily
2019-06-03,1325.4232009821,AlphaVantage:GOLD:daily
2019-06-04,1325.5243225273,AlphaVantage:GOLD:daily
2019-06-05,1330.7935340412,AlphaVantage:GOLD:daily
2019-06-06,1333.9048929036,AlphaVantage:GOLD:daily
2019-06-07,1340.4576458619,AlphaVantage:GOLD:daily
2019-06-08,1340.5364827004,AlphaVantage:GOLD:daily
2019-06-09,1335.1758760423,AlphaVantage:GOLD:daily
2019-06-10,1328.9653628327,AlphaVantage:GOLD:daily
2019-06-11,1327.4622852966,AlphaVantage:GOLD:daily
2019-06-12,1333.3762901681,AlphaVantage:GOLD:daily
2019-06-13,1343.5417144701,AlphaVantage:GOLD:daily
2019-06-14,1341.1185613487,AlphaVantage:GOLD:daily
2019-06-15,1341.0128670185,AlphaVantage:GOLD:daily
2019-06-16,1338.741850409,AlphaVantage:GOLD:daily
2019-06-17,1339.8497282822,AlphaVantage:GOLD:daily
2019-06-18,1345.8419496293,AlphaVantage:GOLD:daily
2019-06-19,1358.8283288161,AlphaVantage:GOLD:daily
2019-06-20,1389.9021614593,AlphaVantage:GOLD:daily
2019-06-21,1398.8523738381,AlphaVantage:GOLD:daily
2019-06-22,1398.9535827201,AlphaVantage:GOLD:daily
2019-06-23,1406.8852966418,AlphaVantage:GOLD:daily
2019-06-24,1423.016819338,AlphaVantage:GOLD:daily
2019-06-25,1420.0143052731,AlphaVantage:GOLD:daily
2019-06-26,1409.8998107485,AlphaVantage:GOLD:daily
2019-06-27,1410.3164283803,AlphaVantage:GOLD:daily
2019-06-28,1409.7659292523,AlphaVantage:GOLD:daily
2019-06-29,1410.0991299688,AlphaVantage:GOLD:daily
2019-06-30,1392.534621892,AlphaVantage:GOLD:daily
2019-07-01,1384.8948317294,AlphaVantage:GOLD:daily
2019-07-02,1426.7087578147,AlphaVantage:GOLD:daily
2019-07-03,1418.4865565331,AlphaVantage:GOLD:daily
2019-07-04,1418.8765161199,AlphaVantage:GOLD:daily
2019-07-05,1399.1001305458,AlphaVantage:GOLD:daily
2019-07-06,1398.8753042554,AlphaVantage:GOLD:daily
2019-07-07,1396.2190388428,AlphaVantage:GOLD:daily
2019-07-08,1394.7759286073,AlphaVantage:GOLD:daily
2019-07-09,1395.9657047865,AlphaVantage:GOLD:daily
2019-07-10,1421.1267710707,AlphaVantage:GOLD:daily
2019-07-11,1404.0318333909,AlphaVantage:GOLD:daily
2019-07-12,1415.7577139948,AlphaVantage:GOLD:daily
2019-07-13,1415.8891075651,AlphaVantage:GOLD:daily
2019-07-14,1416.3503484222,AlphaVantage:GOLD:daily
2019-07-15,1415.2387586873,AlphaVantage:GOLD:daily
2019-07-16,1405.262167517,AlphaVantage:GOLD:daily
2019-07-17,1425.3356892347,AlphaVantage:GOLD:daily
2019-07-18,1443.9995792495,AlphaVantage:GOLD:daily
2019-07-19,1424.867647899,AlphaVantage:GOLD:daily
2019-07-20,1424.8464727926,AlphaVantage:GOLD:daily
2019-07-21,1424.7957199137,AlphaVantage:GOLD:daily
2019-07-22,1424.3307877488,AlphaVantage:GOLD:daily
2019-07-23,1416.8377970025,AlphaVantage:GOLD:daily
2019-07-24,1425.231879769,AlphaVantage:GOLD:daily
2019-07-25,1414.5748404542,AlphaVantage:GOLD:daily
2019-07-26,1418.3629448884,AlphaVantage:GOLD:daily
2019-07-27,1418.3894188149,AlphaVantage:GOLD:daily
2019-07-28,1420.3234076399,AlphaVantage:GOLD:daily
2019-07-29,1425.2556574184,AlphaVantage:GOLD:daily
2019-07-30,1430.705626135,AlphaVantage:GOLD:daily
2019-07-31,1412.7029280201,AlphaVantage:GOLD:daily
2019-08-01,1440.7110416642,AlphaVantage:GOLD:daily
2019-08-02,1440.6764804058,AlphaVantage:GOLD:daily
2019-08-03,1440.7872461513,AlphaVantage:GOLD:daily
2019-08-04,1439.232025791,AlphaVantage:GOLD:daily
2019-08-05,1470.8573237818,AlphaVantage:GOLD:daily
2019-08-06,1475.9886964124,AlphaVantage:GOLD:daily
2019-08-07,1501.2675948135,AlphaVantage:GOLD:daily
2019-08-08,1502.6998507318,AlphaVantage:GOLD:daily
2019-08-09,1497.0627060423,AlphaVantage:GOLD:daily
2019-08-10,1497.1740839166,AlphaVantage:GOLD:daily
2019-08-11,1501.354972863,AlphaVantage:GOLD:daily
2019-08-12,1512.0773503493,AlphaVantage:GOLD:daily
2019-08-13,1501.2307203733,AlphaVantage:GOLD:daily
2019-08-14,1516.8417791612,AlphaVantage:GOLD:daily
2019-08-15,1524.9650354704,AlphaVantage:GOLD:daily
2019-08-16,1513.4003540715,AlphaVantage:GOLD:daily
2019-08-17,1513.2255916712,AlphaVantage:GOLD:daily
2019-08-18,1510.0379774551,AlphaVantage:GOLD:daily
2019-08-19,1496.1053974729,AlphaVantage:GOLD:daily
2019-08-20,1506.3824959498,AlphaVantage:GOLD:daily
2019-08-21,1502.8185652349,AlphaVantage:GOLD:daily
2019-08-22,1497.7313337992,AlphaVantage:GOLD:daily
2019-08-23,1526.5038818882,AlphaVantage:GOLD:daily
2019-08-24,1526.7059030084,AlphaVantage:GOLD:daily
2019-08-25,1547.7480266213,AlphaVantage:GOLD:daily
2019-08-26,1527.8932226782,AlphaVantage:GOLD:daily
2019-08-27,1543.0095784263,AlphaVantage:GOLD:daily
2019-08-28,1538.724280404,AlphaVantage:GOLD:daily
2019-08-29,1528.3296176977,AlphaVantage:GOLD:daily
2019-08-30,1520.8125732248,AlphaVantage:GOLD:daily
2019-08-31,1521.2943172051,AlphaVantage:GOLD:daily
2019-09-01,1529.1455134871,AlphaVantage:GOLD:daily
2019-09-02,1527.7986320514,AlphaVantage:GOLD:daily
2019-09-03,1548.7965465145,AlphaVantage:GOLD:daily
2019-09-04,1552.1807279655,AlphaVantage:GOLD:daily
2019-09-05,1518.3304155028,AlphaVantage:GOLD:daily
2019-09-06,1507.0816784823,AlphaVantage:GOLD:daily
2019-09-07,1507.2725902479,AlphaVantage:GOLD:daily
2019-09-08,1505.9106994955,AlphaVantage:GOLD:daily
2019-09-09,1497.620874123,AlphaVantage:GOLD:daily
2019-09-10,1486.9342968227,AlphaVantage:GOLD:daily
2019-09-11,1494.2926757203,AlphaVantage:GOLD:daily
2019-09-12,1497.8842791835,AlphaVantage:GOLD:daily
2019-09-13,1488.3832923973,AlphaVantage:GOLD:daily
2019-09-14,1488.3499408381,AlphaVantage:GOLD:daily
2019-09-15,1506.1148261943,AlphaVantage:GOLD:daily
2019-09-16,1497.6028556254,AlphaVantage:GOLD:daily
2019-09-17,1501.5162905632,AlphaVantage:GOLD:daily
2019-09-18,1491.7202907423,AlphaVantage:GOLD:daily
2019-09-19,1499.3167556532,AlphaVantage:GOLD:daily
2019-09-20,1516.9638780013,AlphaVantage:GOLD:daily
2019-09-21,1517.0708396229,AlphaVantage:GOLD:daily
2019-09-22,1514.8072407786,AlphaVantage:GOLD:daily
2019-09-23,1521.6234048272,AlphaVantage:GOLD:daily
2019-09-24,1531.6619492663,AlphaVantage:GOLD:daily
2019-09-25,1505.4314791454,AlphaVantage:GOLD:daily
2019-09-26,1506.071701657,AlphaVantage:GOLD:daily
2019-09-27,1496.8946397781,AlphaVantage:GOLD:daily
2019-09-28,1497.062015794,AlphaVantage:GOLD:daily
2019-09-29,1496.6699094515,AlphaVantage:GOLD:daily
2019-09-30,1472.8206949665,AlphaVantage:GOLD:daily
2019-10-01,1480.6226606065,AlphaVantage:GOLD:daily
2019-10-02,1499.5383537063,AlphaVantage:GOLD:daily
2019-10-03,1507.1497529143,AlphaVantage:GOLD:daily
2019-10-04,1504.2050625719,AlphaVantage:GOLD:daily
2019-10-05,1504.1326043304,AlphaVantage:GOLD:daily
2019-10-06,1508.3070008069,AlphaVantage:GOLD:daily
2019-10-07,1492.6669871815,AlphaVantage:GOLD:daily
2019-10-08,1507.4490155568,AlphaVantage:GOLD:daily
2019-10-09,1511.662929394,AlphaVantage:GOLD:daily
2019-10-10,1494.2887962147,AlphaVantage:GOLD:daily
2019-10-11,1488.8198800625,AlphaVantage:GOLD:daily
2019-10-12,1488.5050199832,AlphaVantage:GOLD:daily
2019-10-13,1485.3323431118,AlphaVantage:GOLD:daily
2019-10-14,1492.2239458472,AlphaVantage:GOLD:daily
2019-10-15,1481.4698331089,AlphaVantage:GOLD:daily
2019-10-16,1489.9393109758,AlphaVantage:GOLD:daily
2019-10-17,1492.356859786,AlphaVantage:GOLD:daily
2019-10-18,1490.2142237624,AlphaVantage:GOLD:daily
2019-10-19,1490.2463377196,AlphaVantage:GOLD:daily
2019-10-20,1492.169838771,AlphaVantage:GOLD:daily
2019-10-21,1484.0531465337,AlphaVantage:GOLD:daily
2019-10-22,1488.2199041389,AlphaVantage:GOLD:daily
2019-10-23,1492.1967977273,AlphaVantage:GOLD:daily
2019-10-24,1503.2731178351,AlphaVantage:GOLD:daily
2019-10-25,1504.1682295648,AlphaVantage:GOLD:daily
2019-10-26,1504.0873573937,AlphaVantage:GOLD:daily
2019-10-27,1503.9177056231,AlphaVantage:GOLD:daily
2019-10-28,1492.2615145812,AlphaVantage:GOLD:daily
2019-10-29,1487.6273253233,AlphaVantage:GOLD:daily
2019-10-30,1495.1133352572,AlphaVantage:GOLD:daily
2019-10-31,1512.7535366386,AlphaVantage:GOLD:daily
2019-11-01,1513.4329599232,AlphaVantage:GOLD:daily
2019-11-02,1513.3744466725,AlphaVantage:GOLD:daily
2019-11-03,1512.8821918637,AlphaVantage:GOLD:daily
2019-11-04,1507.3509049739,AlphaVantage:GOLD:daily
2019-11-05,1483.9991887471,AlphaVantage:GOLD:daily
2019-11-06,1490.3367470972,AlphaVantage:GOLD:daily
2019-11-07,1468.3485975832,AlphaVantage:GOLD:daily
2019-11-08,1458.3426967364,AlphaVantage:GOLD:daily
2019-11-09,1458.310547231,AlphaVantage:GOLD:daily
2019-11-10,1461.5609470915,AlphaVantage:GOLD:daily
2019-11-11,1455.6760544125,AlphaVantage:GOLD:daily
2019-11-12,1457.7204545917,AlphaVantage:GOLD:daily
2019-11-13,1463.5665720891,AlphaVantage:GOLD:daily
2019-11-14,1469.0234067162,AlphaVantage:GOLD:daily
2019-11-15,1467.222653551,AlphaVantage:GOLD:daily
2019-11-16,1467.4590945777,AlphaVantage:GOLD:daily
2019-11-17,1468.795440859,AlphaVantage:GOLD:daily
2019-11-18,1471.3365385558,AlphaVantage:GOLD:daily
2019-11-19,1474.4390647517,AlphaVantage:GOLD:daily
2019-11-20,1474.3295730724,AlphaVantage:GOLD:daily
2019-11-21,1464.5456574417,AlphaVantage:GOLD:daily
2019-11-22,1462.3632865593,AlphaVantage:GOLD:daily
2019-11-23,1462.1700065067,AlphaVantage:GOLD:daily
2019-11-24,1460.1737606775,AlphaVantage:GOLD:daily
2019-11-25,1453.8293725985,AlphaVantage:GOLD:daily
2019-11-26,1460.4892940073,AlphaVantage:GOLD:daily
2019-11-27,1457.3786263639,AlphaVantage:GOLD:daily
2019-11-28,1456.0363459891,AlphaVantage:GOLD:daily
2019-11-29,1464.0454342785,AlphaVantage:GOLD:daily
2019-11-30,1464.0431014289,AlphaVantage:GOLD:daily
2019-12-01,1461.9776171227,AlphaVantage:GOLD:daily
2019-12-02,1462.4487516002,AlphaVantage:GOLD:daily
2019-12-03,1477.0920231702,AlphaVantage:GOLD:daily
2019-12-04,1475.3662892444,AlphaVantage:GOLD:daily
2019-12-05,1476.3802958791,AlphaVantage:GOLD:daily
2019-12-06,1460.2378410471,AlphaVantage:GOLD:daily
2019-12-07,1459.9818962245,AlphaVantage:GOLD:daily
2019-12-08,1459.9499237176,AlphaVantage:GOLD:daily
2019-12-09,1461.4286231731,AlphaVantage:GOLD:daily
2019-12-10,1464.1763402312,AlphaVantage:GOLD:daily
2019-12-11,1474.7344035841,AlphaVantage:GOLD:daily
2019-12-12,1465.7169321554,AlphaVantage:GOLD:daily
2019-12-13,1475.6400181858,AlphaVantage:GOLD:daily
2019-12-14,1475.2852832917,AlphaVantage:GOLD:daily
2019-12-15,1474.5673987894,AlphaVantage:GOLD:daily
2019-12-16,1475.1270895488,AlphaVantage:GOLD:daily
2019-12-17,1475.4619258954,AlphaVantage:GOLD:daily
2019-12-18,1475.5221610263,AlphaVantage:GOLD:daily
2019-12-19,1478.8641332218,AlphaVantage:GOLD:daily
2019-12-20,1478.3639620774,AlphaVantage:GOLD:daily
2019-12-21,1478.7212019046,AlphaVantage:GOLD:daily
2019-12-22,1478.9398958826,AlphaVantage:GOLD:daily
2019-12-23,1485.6956863804,AlphaVantage:GOLD:daily
2019-12-24,1498.9906679646,AlphaVantage:GOLD:daily
2019-12-25,1499.3964929116,AlphaVantage:GOLD:daily
2019-12-26,1510.9461908232,AlphaVantage:GOLD:daily
2019-12-27,1510.7333965891,AlphaVantage:GOLD:daily
2019-12-28,1510.8250615661,AlphaVantage:GOLD:daily
2019-12-29,1513.2026935008,AlphaVantage:GOLD:daily
2019-12-30,1515.1517588667,AlphaVantage:GOLD:daily
2019-12-31,1518.232650164,AlphaVantage:GOLD:daily
2020-01-01,1519.0757942868,AlphaVantage:GOLD:daily
2020-01-02,1528.7456129579,AlphaVantage:GOLD:daily
2020-01-03,1550.4079938115,AlphaVantage:GOLD:daily
2020-01-04,1551.3135747694,AlphaVantage:GOLD:daily
2020-01-05,1569.5383987569,AlphaVantage:GOLD:daily
2020-01-06,1564.5214400376,AlphaVantage:GOLD:daily
2020-01-07,1587.2640432139,AlphaVantage:GOLD:daily
2020-01-08,1557.6357949066,AlphaVantage:GOLD:daily
2020-01-09,1552.4224304821,AlphaVantage:GOLD:daily
2020-01-10,1561.6115491772,AlphaVantage:GOLD:daily
2020-01-11,1562.2681008288,AlphaVantage:GOLD:daily
2020-01-12,1559.6852555154,AlphaVantage:GOLD:daily
2020-01-13,1546.1671607075,AlphaVantage:GOLD:daily
2020-01-14,1549.9773914588,AlphaVantage:GOLD:daily
2020-01-15,1555.8437649133,AlphaVantage:GOLD:daily
2020-01-16,1552.3111976073,AlphaVantage:GOLD:daily
2020-01-17,1557.1649409222,AlphaVantage:GOLD:daily
2020-01-18,1557.4625819615,AlphaVantage:GOLD:daily
2020-01-19,1557.4019420802,AlphaVantage:GOLD:daily
2020-01-20,1561.5912659157,AlphaVantage:GOLD:daily
2020-01-21,1556.8587599379,AlphaVantage:GOLD:daily
2020-01-22,1560.8552453345,AlphaVantage:GOLD:daily
2020-01-23,1561.3736703879,AlphaVantage:GOLD:daily
2020-01-24,1570.9895406479,AlphaVantage:GOLD:daily
2020-01-25,1570.7094109054,AlphaVantage:GOLD:daily
2020-01-26,1582.1533106558,AlphaVantage:GOLD:daily
2020-01-27,1581.6935796124,AlphaVantage:GOLD:daily
2020-01-28,1567.2779962299,AlphaVantage:GOLD:daily
2020-01-29,1577.0640026723,AlphaVantage:GOLD:daily
2020-01-30,1574.6408848738,AlphaVantage:GOLD:daily
2020-01-31,1588.5220500046,AlphaVantage:GOLD:daily
2020-02-01,1589.6103070332,AlphaVantage:GOLD:daily
2020-02-02,1589.7113878975,AlphaVantage:GOLD:daily
2020-02-03,1578.2598813271,AlphaVantage:GOLD:daily
2020-02-04,1553.8389879756,AlphaVantage:GOLD:daily
2020-02-05,1555.9066119163,AlphaVantage:GOLD:daily
2020-02-06,1565.8018086143,AlphaVantage:GOLD:daily
2020-02-07,1570.1032655922,AlphaVantage:GOLD:daily
2020-02-08,1570.1298497386,AlphaVantage:GOLD:daily
2020-02-09,1574.8031496063,AlphaVantage:GOLD:daily
2020-02-10,1572.0940440919,AlphaVantage:GOLD:daily
2020-02-11,1567.3399018257,AlphaVantage:GOLD:daily
2020-02-12,1568.2877377248,AlphaVantage:GOLD:daily
2020-02-13,1576.9558221261,AlphaVantage:GOLD:daily
2020-02-14,1584.3293695557,AlphaVantage:GOLD:daily
2020-02-15,1584.3341043759,AlphaVantage:GOLD:daily
2020-02-16,1582.6916837465,AlphaVantage:GOLD:daily
2020-02-17,1584.5098318835,AlphaVantage:GOLD:daily
2020-02-18,1600.8791725451,AlphaVantage:GOLD:daily
2020-02-19,1610.7212382248,AlphaVantage:GOLD:daily
2020-02-20,1621.6912898175,AlphaVantage:GOLD:daily
2020-02-21,1643.9249002389,AlphaVantage:GOLD:daily
2020-02-22,1644.1824713707,AlphaVantage:GOLD:daily
2020-02-23,1666.2362223092,AlphaVantage:GOLD:daily
2020-02-24,1655.6964660171,AlphaVantage:GOLD:daily
2020-02-25,1638.2155316403,AlphaVantage:GOLD:daily
2020-02-26,1642.6619959308,AlphaVantage:GOLD:daily
2020-02-27,1644.0861087444,AlphaVantage:GOLD:daily
2020-02-28,1585.3234245968,AlphaVantage:GOLD:daily
2020-02-29,1585.6152980164,AlphaVantage:GOLD:daily
2020-03-01,1585.5398763279,AlphaVantage:GOLD:daily
2020-03-02,1592.2122253619,AlphaVantage:GOLD:daily
2020-03-03,1645.3263402887,AlphaVantage:GOLD:daily
2020-03-04,1636.5116384599,AlphaVantage:GOLD:daily
2020-03-05,1673.8718506118,AlphaVantage:GOLD:daily
2020-03-06,1674.4167603268,AlphaVantage:GOLD:daily
2020-03-07,1674.7753707534,AlphaVantage:GOLD:daily
2020-03-08,1700.260990062,AlphaVantage:GOLD:daily
2020-03-09,1666.6259260329,AlphaVantage:GOLD:daily
2020-03-10,1652.581137271,AlphaVantage:GOLD:daily
2020-03-11,1642.7993030081,AlphaVantage:GOLD:daily
2020-03-12,1576.5749245493,AlphaVantage:GOLD:daily
2020-03-13,1529.2625863213,AlphaVantage:GOLD:daily
2020-03-14,1529.1688967046,AlphaVantage:GOLD:daily
2020-03-15,1557.9600071666,AlphaVantage:GOLD:daily
2020-03-16,1507.20888698,AlphaVantage:GOLD:daily
2020-03-17,1539.3847827833,AlphaVantage:GOLD:daily
2020-03-18,1496.7445005911,AlphaVantage:GOLD:daily
2020-03-19,1470.6042237479,AlphaVantage:GOLD:daily
2020-03-20,1497.5765251724,AlphaVantage:GOLD:daily
2020-03-21,1497.6898134627,AlphaVantage:GOLD:daily
2020-03-22,1492.3479857033,AlphaVantage:GOLD:daily
2020-03-23,1562.5246966479,AlphaVantage:GOLD:daily
2020-03-24,1635.1237227802,AlphaVantage:GOLD:daily
2020-03-25,1610.0053287185,AlphaVantage:GOLD:daily
2020-03-26,1625.1899662392,AlphaVantage:GOLD:daily
2020-03-27,1622.5082665897,AlphaVantage:GOLD:daily
2020-03-28,1622.1126395017,AlphaVantage:GOLD:daily
2020-03-29,1626.6775111834,AlphaVantage:GOLD:daily
2020-03-30,1616.5265815726,AlphaVantage:GOLD:daily
2020-03-31,1576.5767122624,AlphaVantage:GOLD:daily
2020-04-01,1591.6829030679,AlphaVantage:GOLD:daily
2020-04-02,1612.8689071912,AlphaVantage:GOLD:daily
2020-04-03,1619.3888298227,AlphaVantage:GOLD:daily
2020-04-04,1619.4331983806,AlphaVantage:GOLD:daily
2020-04-05,1618.6206115149,AlphaVantage:GOLD:daily
2020-04-06,1663.6950455279,AlphaVantage:GOLD:daily
2020-04-07,1648.6984929504,AlphaVantage:GOLD:daily
2020-04-08,1646.9324644975,AlphaVantage:GOLD:daily
2020-04-09,1683.7022654354,AlphaVantage:GOLD:daily
2020-04-10,1686.1416021718,AlphaVantage:GOLD:daily
2020-04-11,1686.1416021718,AlphaVantage:GOLD:daily
2020-04-12,1687.1514977687,AlphaVantage:GOLD:daily
2020-04-13,1717.1173053984,AlphaVantage:GOLD:daily
2020-04-14,1726.2191544079,AlphaVantage:GOLD:daily
2020-04-15,1716.2694628815,AlphaVantage:GOLD:daily
2020-04-16,1714.9888416064,AlphaVantage:GOLD:daily
2020-04-17,1684.2502705982,AlphaVantage:GOLD:daily
2020-04-18,1684.1254336623,AlphaVantage:GOLD:daily
2020-04-19,1676.9097906378,AlphaVantage:GOLD:daily
2020-04-20,1692.0245678038,AlphaVantage:GOLD:daily
2020-04-21,1687.5859472286,AlphaVantage:GOLD:daily
2020-04-22,1712.4973714584,AlphaVantage:GOLD:daily
2020-04-23,1729.0362326387,AlphaVantage:GOLD:daily
2020-04-24,1728.0404563306,AlphaVantage:GOLD:daily
2020-04-25,1728.0857130514,AlphaVantage:GOLD:daily
2020-04-26,1724.702919922,AlphaVantage:GOLD:daily
2020-04-27,1711.0768537715,AlphaVantage:GOLD:daily
2020-04-28,1705.30191715,AlphaVantage:GOLD:daily
2020-04-29,1714.724279833,AlphaVantage:GOLD:daily
2020-04-30,1685.8230398881,AlphaVantage:GOLD:daily
2020-05-01,1700.0639175622,AlphaVantage:GOLD:daily
2020-05-02,1700.5356687357,AlphaVantage:GOLD:daily
2020-05-03,1698.7446277201,AlphaVantage:GOLD:daily
2020-05-04,1702.9707093334,AlphaVantage:GOLD:daily
2020-05-05,1704.5271077311,AlphaVantage:GOLD:daily
2020-05-06,1688.3040390341,AlphaVantage:GOLD:daily
2020-05-07,1715.8179296134,AlphaVantage:GOLD:daily
2020-05-08,1702.1465241034,AlphaVantage:GOLD:daily
2020-05-09,1702.8957742641,AlphaVantage:GOLD:daily
2020-05-10,1706.644821613,AlphaVantage:GOLD:daily
2020-05-11,1697.2557293654,AlphaVantage:GOLD:daily
2020-05-12,1702.6344785632,AlphaVantage:GOLD:daily
2020-05-13,1717.4341820563,AlphaVantage:GOLD:daily
2020-05-14,1732.854718355,AlphaVantage:GOLD:daily
2020-05-15,1742.9527066066,AlphaVantage:GOLD:daily
2020-05-16,1743.7551767732,AlphaVantage:GOLD:daily
2020-05-17,1757.9790273102,AlphaVantage:GOLD:daily
2020-05-18,1734.4109215663,AlphaVantage:GOLD:daily
2020-05-19,1745.0712341928,AlphaVantage:GOLD:daily
2020-05-20,1747.899316282,AlphaVantage:GOLD:daily
2020-05-21,1726.3518448787,AlphaVantage:GOLD:daily
2020-05-22,1735.4529773848,AlphaVantage:GOLD:daily
2020-05-23,1735.7796254188,AlphaVantage:GOLD:daily
2020-05-24,1730.5529116553,AlphaVantage:GOLD:daily
2020-05-25,1727.7775706677,AlphaVantage:GOLD:daily
2020-05-26,1712.1443948098,AlphaVantage:GOLD:daily
2020-05-27,1710.7366550724,AlphaVantage:GOLD:daily
2020-05-28,1720.182038496,AlphaVantage:GOLD:daily
2020-05-29,1729.6912430292,AlphaVantage:GOLD:daily
2020-05-30,1731.391865921,AlphaVantage:GOLD:daily
2020-05-31,1739.4783304487,AlphaVantage:GOLD:daily
2020-06-01,1742.1657661226,AlphaVantage:GOLD:daily
2020-06-02,1727.5604453564,AlphaVantage:GOLD:daily
2020-06-03,1699.8456488872,AlphaVantage:GOLD:daily
2020-06-04,1713.0811032962,AlphaVantage:GOLD:daily
2020-06-05,1684.1403880141,AlphaVantage:GOLD:daily
2020-06-06,1683.6859252275,AlphaVantage:GOLD:daily
2020-06-07,1681.1949934013,AlphaVantage:GOLD:daily
2020-06-08,1697.9324094944,AlphaVantage:GOLD:daily
2020-06-09,1713.8738138498,AlphaVantage:GOLD:daily
2020-06-10,1735.479820026,AlphaVantage:GOLD:daily
2020-06-11,1728.0062699786,AlphaVantage:GOLD:daily
2020-06-12,1731.3176418063,AlphaVantage:GOLD:daily
2020-06-13,1731.6766959609,AlphaVantage:GOLD:daily
2020-06-14,1732.8019407382,AlphaVantage:GOLD:daily
2020-06-15,1724.6436946795,AlphaVantage:GOLD:daily
2020-06-16,1726.8180562436,AlphaVantage:GOLD:daily
2020-06-17,1727.9322447474,AlphaVantage:GOLD:daily
2020-06-18,1723.4428527211,AlphaVantage:GOLD:daily
2020-06-19,1742.8740749624,AlphaVantage:GOLD:daily
2020-06-20,1742.8890128277,AlphaVantage:GOLD:daily
2020-06-21,1748.8020705817,AlphaVantage:GOLD:daily
2020-06-22,1754.7918066149,AlphaVantage:GOLD:daily
2020-06-23,1768.495991546,AlphaVantage:GOLD:daily
2020-06-24,1762.4558613308,AlphaVantage:GOLD:daily
2020-06-25,1764.7139724405,AlphaVantage:GOLD:daily
2020-06-26,1770.5866611628,AlphaVantage:GOLD:daily
2020-06-27,1770.5695922378,AlphaVantage:GOLD:daily
2020-06-28,1770.663644734,AlphaVantage:GOLD:daily
2020-06-29,1773.1102237664,AlphaVantage:GOLD:daily
2020-06-30,1783.3899587063,AlphaVantage:GOLD:daily
2020-07-01,1768.1743550149,AlphaVantage:GOLD:daily
2020-07-02,1775.7075013867,AlphaVantage:GOLD:daily
2020-07-03,1775.7415940832,AlphaVantage:GOLD:daily
2020-07-04,1775.7415940832,AlphaVantage:GOLD:daily
2020-07-05,1775.8677333712,AlphaVantage:GOLD:daily
2020-07-06,1785.0605075605,AlphaVantage:GOLD:daily
2020-07-07,1794.9862061665,AlphaVantage:GOLD:daily
2020-07-08,1808.8289691915,AlphaVantage:GOLD:daily
2020-07-09,1804.4045373522,AlphaVantage:GOLD:daily
2020-07-10,1798.9064438014,AlphaVantage:GOLD:daily
2020-07-11,1798.8846914913,AlphaVantage:GOLD:daily
2020-07-12,1801.0391996182,AlphaVantage:GOLD:daily
2020-07-13,1801.9884329482,AlphaVantage:GOLD:daily
2020-07-14,1808.4805112543,AlphaVantage:GOLD:daily
2020-07-15,1812.0237550481,AlphaVantage:GOLD:daily
2020-07-16,1797.8746750095,AlphaVantage:GOLD:daily
2020-07-17,1810.4377632682,AlphaVantage:GOLD:daily
