date,trend_tariff,trend_inflation,trend_war,trend_tariff_ma_7d,trend_tariff_ma_20d,trend_tariff_z_60d,trend_tariff_spike,trend_inflation_ma_7d,trend_inflation_ma_20d,trend_inflation_z_60d,trend_inflation_spike,trend_war_ma_7d,trend_war_ma_20d,trend_war_z_60d,trend_war_spike
2020-11-18,2.64078947368421,14.0,40.578947368421055,2.5748120300751873,2.5520723684210522,0.6524827868525666,0,13.485714285714286,13.459999999999999,-0.5010280352484434,0,35.01127819548872,26.16513157894737,3.1227162826394896,1
2020-11-19,2.64078947368421,14.0,40.578947368421055,2.6078007518796986,2.5530592105263152,0.6308384254918322,0,13.742857142857144,13.404999999999998,-0.4763284650585485,0,37.79511278195489,27.044078947368423,2.8540739429229354,1
2020-11-20,2.64078947368421,14.0,40.578947368421055,2.64078947368421,2.5540460526315787,0.6094770825667847,0,14.0,13.4,-0.45144357741333635,0,40.578947368421055,28.00328947368421,2.6379607567409193,1
2020-11-21,2.7927631578947363,15.9,46.60526315789474,2.662499999999999,2.562631578947368,1.5827902265781626,0,14.271428571428572,13.49,1.4672089457806217,0,41.43984962406015,29.26381578947369,3.266874632965907,1
2020-11-22,2.7927631578947363,15.9,46.60526315789474,2.684210526315789,2.5712171052631576,1.5201681004382617,0,14.542857142857143,13.580000000000002,1.4727231574041408,0,42.300751879699256,30.524342105263155,2.961762239211461,1
2020-11-23,2.7927631578947363,15.9,46.60526315789474,2.7059210526315782,2.579802631578947,1.4618902594762395,0,14.814285714285715,13.669999999999998,1.4782806243489983,0,43.161654135338345,31.784868421052636,2.7211992278783774,1
2020-11-24,2.7927631578947363,15.9,46.60526315789474,2.727631578947368,2.5883881578947365,1.407399578398102,0,15.085714285714285,13.76,1.4838819656767117,0,44.02255639097745,33.045394736842105,2.5247333644460004,1
2020-11-25,2.7927631578947363,15.9,46.60526315789474,2.7493421052631573,2.5969736842105258,1.3739595429116822,0,15.357142857142858,13.85,1.4430635270795777,0,44.88345864661654,34.30592105263158,2.3579305359964757,1
2020-11-26,2.7927631578947363,15.9,46.60526315789474,2.771052631578947,2.6055592105263155,1.341939187410842,0,15.62857142857143,13.940000000000001,1.4042964342941084,0,45.74436090225564,35.56644736842105,2.215350973729069,1
2020-11-27,2.7927631578947363,15.9,46.60526315789474,2.7927631578947363,2.6247039473684204,1.3112275574299255,0,15.9,14.125,1.367393291057452,0,46.60526315789474,36.8421052631579,2.0913988374432546,1
2020-11-28,1.5118421052631577,12.0,32.64473684210526,2.6097744360902246,2.579802631578947,-4.956178663141385,0,15.342857142857143,14.115,-2.2677939766493678,0,44.6109022556391,37.419736842105266,0.5216789543701468,0
2020-11-29,1.5118421052631577,12.0,32.64473684210526,2.426785714285714,2.5349013157894733,-4.105962202253256,0,14.785714285714286,14.105,-2.136965506301516,0,42.61654135338346,37.997368421052634,0.5033773246355441,0
2020-11-30,1.5118421052631577,12.0,32.64473684210526,2.2437969924812027,2.4899999999999993,-3.5672172324893228,0,14.228571428571428,14.095000000000002,-2.022238067902305,0,40.62218045112782,38.575,0.4852150144143385,0
2020-12-01,1.5118421052631577,12.0,32.64473684210526,2.0608082706766915,2.445098684210526,-3.18537692053555,0,13.671428571428573,14.085000000000003,-1.9203721498980246,0,38.62781954887218,39.15263157894737,0.4671735203570788,0
2020-12-02,1.5118421052631577,12.0,32.64473684210526,1.8778195488721803,2.4001973684210522,-2.899919788120106,0,13.114285714285714,14.075,-1.8290536199989884,0,36.63345864661654,39.73026315789473,0.4502927014891719,0
2020-12-03,1.5118421052631577,12.0,32.64473684210526,1.694830827067669,2.3552960526315783,-2.6724671936806685,0,12.557142857142855,14.065000000000001,-1.7463744070631466,0,34.6390977443609,40.30789473684211,0.43350854524284127,0
2020-12-04,1.5118421052631577,12.0,32.64473684210526,1.5118421052631577,2.298848684210526,-2.485258358382799,0,12.0,13.965,-1.670932598247977,0,32.64473684210526,39.911184210526315,0.4168063829652588,0
2020-12-05,2.8124999999999996,14.8,30.13157894736842,1.6976503759398494,2.3074342105263157,0.9092142188843273,0,12.400000000000002,14.004999999999999,0.510235313540425,0,32.285714285714285,39.38881578947368,0.1226786866741244,0
2020-12-06,2.8124999999999996,14.8,30.13157894736842,1.883458646616541,2.3160197368421045,0.8873547332873589,0,12.8,14.044999999999998,0.5136320073308681,0,31.926691729323306,38.86644736842105,0.11026065855798971,0
2020-12-07,2.8124999999999996,14.8,30.13157894736842,2.0692669172932328,2.324605263157894,0.8660435126634257,0,13.200000000000001,14.084999999999999,0.5170441459740024,0,31.56766917293233,38.34407894736842,0.09777300444523658,0
2020-12-08,2.8124999999999996,14.8,30.13157894736842,2.2550751879699242,2.333190789473684,0.8452466879266796,0,13.6,14.125,0.5204719211919887,0,31.208646616541355,37.82171052631579,0.08520829631034642,0
2020-12-09,2.8124999999999996,14.8,30.13157894736842,2.440883458646616,2.341776315789473,0.842419909763284,0,14.0,14.165000000000001,0.5275957258016916,0,30.849624060150376,37.29934210526316,0.0740106870821114,0
2020-12-10,2.8124999999999996,14.8,30.13157894736842,2.626691729323308,2.3503618421052623,0.8396047321160628,0,14.400000000000002,14.204999999999998,0.5347934824256243,0,30.490601503759397,36.776973684210525,0.06275308915701151,0
2020-12-11,2.8124999999999996,14.8,30.13157894736842,2.8124999999999996,2.351348684210526,0.8368010525839567,0,14.8,14.15,0.5420671558114312,0,30.13157894736842,35.95328947368421,0.05143011587474713,0
2020-12-12,2.7730263157894735,17.9,30.434210526315788,2.806860902255639,2.3503618421052623,0.7362340758087196,0,15.242857142857146,14.25,2.774029696919125,1,30.17481203007519,35.14473684210527,0.07433236006672793,0
2020-12-13,2.7730263157894735,17.9,30.434210526315788,2.801221804511278,2.3493749999999993,0.7362340758087196,0,15.685714285714285,14.35,2.5905874613897657,1,30.218045112781954,34.33618421052631,0.06240445773693228,0
2020-12-14,2.7730263157894735,17.9,30.434210526315788,2.795582706766917,2.3483881578947363,0.7362340758087196,0,16.12857142857143,14.45,2.4349847304241456,1,30.26127819548872,33.52763157894737,0.05039668919169936,0
2020-12-15,2.7730263157894735,17.9,30.434210526315788,2.7899436090225564,2.3474013157894733,0.7362340758087196,0,16.571428571428573,14.55,2.300616833586951,1,30.304511278195488,32.719078947368416,0.03830218556298075,0
2020-12-16,2.7730263157894735,17.9,30.434210526315788,2.784304511278195,2.3464144736842103,0.7142753222000126,0,17.014285714285712,14.65,2.1678151716574834,1,30.347744360902254,31.910526315789475,0.028230512351546364,0
2020-12-17,2.7730263157894735,17.9,30.434210526315788,2.778665413533834,2.3454276315789473,0.692713130692677,0,17.457142857142856,14.75,2.051532397581544,1,30.39097744360902,31.101973684210527,0.018104090714036493,0
2020-12-18,2.7730263157894735,17.9,30.434210526315788,2.7730263157894735,2.4084868421052628,0.6715164390679419,0,17.9,15.044999999999998,1.9484256609152055,0,30.434210526315788,30.991447368421053,0.007918973012585893,0
2020-12-19,2.4296052631578946,17.2,30.434210526315788,2.7239661654135334,2.4543749999999998,-0.20408089443630123,0,17.799999999999997,15.304999999999998,1.4919986014125617,0,30.434210526315788,30.880921052631578,-0.0023289179305361753,0
2020-12-20,2.4296052631578946,17.2,30.434210526315788,2.674906015037594,2.5002631578947367,-0.21012147897626013,0,17.7,15.564999999999998,1.438146768374081,0,30.434210526315788,30.770394736842103,-0.012643798931143795,0
2020-12-21,2.4296052631578946,17.2,30.434210526315788,2.625845864661654,2.5461513157894733,-0.21619587009281993,0,17.6,15.824999999999998,1.3876147117132842,0,30.434210526315788,30.65986842105263,-0.023030037251019823,0
2020-12-22,2.4296052631578946,17.2,30.434210526315788,2.5767857142857147,2.5920394736842103,-0.2223050124825013,0,17.5,16.085,1.3400194677365627,0,30.434210526315788,30.549342105263158,-0.03349216218645003,0
2020-12-23,2.4296052631578946,17.2,30.434210526315788,2.5277255639097747,2.6379276315789473,-0.21420212240900943,0,17.4,16.345,1.3025045232989803,0,30.434210526315788,30.438815789473683,-0.04861910003271743,0
2020-12-24,2.4296052631578946,17.2,30.434210526315788,2.4786654135338346,2.683815789473684,-0.20610964722017713,0,17.3,16.604999999999997,1.2667213335558272,0,30.434210526315788,30.328289473684208,-0.06398824148791864,0
2020-12-25,2.4296052631578946,17.2,30.434210526315788,2.4296052631578946,2.6646710526315784,-0.19802596428866612,0,17.2,16.725,1.2325178555376448,0,30.434210526315788,30.343421052631577,-0.07961892674116332,0
2020-12-26,0.9374999999999999,12.1,26.315789473684212,2.216447368421053,2.570921052631579,-3.5019089086092334,0,16.47142857142857,16.59,-1.3246008769576667,0,29.845864661654133,30.152631578947364,-0.5920005833429969,0
2020-12-27,0.9374999999999999,12.1,26.315789473684212,2.00328947368421,2.477171052631579,-3.1360456595506645,0,15.742857142857142,16.455,-1.2813195868028115,0,29.257518796992482,29.961842105263155,-0.6021036943598291,0
2020-12-28,0.9374999999999999,12.1,26.315789473684212,1.7901315789473684,2.383421052631579,-2.856349096984445,0,15.014285714285714,16.32,-1.2402196012217954,0,28.669172932330827,29.771052631578943,-0.6123679662966656,0
2020-12-29,0.9374999999999999,12.1,26.315789473684212,1.5769736842105264,2.289671052631579,-2.6329370062691346,0,14.285714285714286,16.185,-1.201083286681071,0,28.080827067669173,29.58026315789474,-0.6227994431071477,0
2020-12-30,0.9374999999999999,12.1,26.315789473684212,1.363815789473684,2.195921052631579,-2.44869316509008,0,13.557142857142859,16.05,-1.1714293591711964,0,27.492481203007518,29.389473684210525,-0.6392812313782598,0
2020-12-31,0.9374999999999999,12.1,26.315789473684212,1.150657894736842,2.102171052631579,-2.2930103965819484,0,12.828571428571427,15.915000000000001,-1.1428797999957567,0,26.904135338345867,29.198684210526316,-0.6562296344381683,0
2021-01-01,0.9374999999999999,12.1,26.315789473684212,0.9374999999999999,2.0103947368421053,-2.1589159897089396,0,12.1,15.624999999999996,-1.1153529780785991,0,26.315789473684212,28.992763157894736,-0.6736742774598932,0
2021-01-02,0.8980263157894737,11.9,26.315789473684212,0.9318609022556391,1.9166447368421053,-2.096122407545156,0,12.071428571428571,15.325,-1.177733287537842,0,26.315789473684212,28.786842105263162,-0.6916474415173475,0
2021-01-03,0.8980263157894737,11.9,26.315789473684212,0.9262218045112781,1.822894736842105,-1.9861367631155225,0,12.042857142857144,15.025,-1.1477888455078975,0,26.315789473684212,28.580921052631577,-0.7101843819043611,0
2021-01-04,0.8980263157894737,11.9,26.315789473684212,0.9205827067669172,1.729144736842105,-1.8881095577847795,0,12.014285714285714,14.725,-1.1189573863875324,0,26.315789473684212,28.375,-0.729323694482741,0
2021-01-05,0.8980263157894737,11.9,26.315789473684212,0.9149436090225563,1.635394736842105,-1.7998688649001073,0,11.985714285714286,14.425,-1.0911554287878331,0,26.315789473684212,28.169078947368423,-0.7491077388844798,0
2021-01-06,0.8980263157894737,11.9,26.315789473684212,0.9093045112781954,1.5416447368421051,-1.7206100868919225,0,11.957142857142856,14.125,-1.0863922190603224,0,26.315789473684212,27.963157894736838,-0.771058093080867,0
2021-01-07,0.8980263157894737,11.9,26.315789473684212,0.9036654135338346,1.4478947368421051,-1.6480760780887804,0,11.928571428571429,13.825,-1.081662302989625,0,26.315789473684212,27.757236842105264,-0.79387156240762,0
2021-01-08,0.8980263157894737,11.9,26.315789473684212,0.8980263157894737,1.371315789473684,-1.5812687878086613,0,11.9,13.559999999999999,-1.0769652267257606,0,26.315789473684212,27.551315789473684,-0.8176197573255339,0
2021-01-09,2.131578947368421,14.0,27.236842105263158,1.074248120300752,1.3564144736842105,0.020751707357749893,0,12.200000000000001,13.4,-0.15821152389485,0,26.447368421052634,27.39144736842105,-0.7146232311836095,0
2021-01-10,2.131578947368421,14.0,27.236842105263158,1.2504699248120301,1.3415131578947368,0.02679331941874804,0,12.5,13.24,-0.17299193055334391,0,26.57894736842105,27.231578947368423,-0.7421422490988536,0
2021-01-11,2.131578947368421,14.0,27.236842105263158,1.4266917293233081,1.326611842105263,0.032851303171754144,0,12.8,13.080000000000002,-0.1880536026010663,0,26.710526315789473,27.07171052631579,-0.7710831652921287,0
2021-01-12,2.131578947368421,14.0,27.236842105263158,1.6029135338345863,1.3117105263157893,0.03892642770059929,0,13.1,12.919999999999998,-0.20341625181892228,0,26.842105263157897,26.911842105263155,-0.8016021588020498,0
2021-01-13,2.131578947368421,14.0,27.236842105263158,1.7791353383458646,1.2968092105263156,0.050174631931966446,0,13.400000000000002,12.76,-0.20341625181892228,0,26.97368421052632,26.751973684210526,-0.7739280675463018,0
2021-01-14,2.131578947368421,14.0,27.236842105263158,1.9553571428571426,1.281907894736842,0.06152753118194242,0,13.700000000000001,12.6,-0.20341625181892228,0,27.105263157894736,26.592105263157897,-0.7467536132885759,0
2021-01-15,2.131578947368421,14.0,27.236842105263158,2.131578947368421,1.341611842105263,0.07299158774556955,0,14.0,12.694999999999999,-0.20341625181892228,0,27.236842105263158,26.638157894736842,-0.72001461088191,0
2021-01-16,2.5263157894736836,17.0,27.236842105263158,2.1879699248120295,1.4210526315789473,0.5966582137595476,0,14.428571428571429,12.940000000000001,1.1376476675481624,0,27.236842105263158,26.68421052631579,-0.6936485198665822,0
2021-01-17,2.5263157894736836,17.0,27.236842105263158,2.244360902255639,1.5004934210526315,0.600212584170806,0,14.857142857142858,13.184999999999999,1.1036656514041212,0,27.236842105263158,26.730263157894733,-0.6675935877668285,0
2021-01-18,2.5263157894736836,17.0,27.236842105263158,2.3007518796992477,1.5799342105263157,0.6037850009025256,0,15.285714285714286,13.430000000000001,1.0710113239291545,0,27.236842105263158,26.77631578947368,-0.6417879443241588,0
2021-01-19,2.5263157894736836,17.0,27.236842105263158,2.3571428571428568,1.659375,0.607375690586189,0,15.714285714285714,13.675,1.0395713796262507,0,27.236842105263158,26.822368421052637,-0.6161686048029551,0
2021-01-20,2.5263157894736836,17.0,27.236842105263158,2.413533834586466,1.738815789473684,0.6161808437076983,0,16.142857142857142,13.920000000000002,1.0248228519491727,0,27.236842105263158,26.86842105263158,-0.5961658132879468,0
2021-01-21,2.5263157894736836,17.0,27.236842105263158,2.469924812030075,1.8182565789473681,0.6251067762767442,0,16.571428571428573,14.165000000000001,1.0103706866188198,0,27.236842105263158,26.914473684210527,-0.5780011040341708,0
2021-01-22,2.5263157894736836,17.0,27.236842105263158,2.5263157894736836,1.8996710526315788,0.6341573744431421,0,17.0,14.420000000000002,0.9962027645059688,0,27.236842105263158,26.960526315789473,-0.5626957124276454,0
2021-01-23,2.210526315789473,17.0,25.42105263157895,2.4812030075187965,1.9652960526315788,0.2239311923092806,0,17.0,14.675,0.9823076332628926,0,26.977443609022554,26.915789473684214,-0.946972025492706,0
2021-01-24,2.210526315789473,17.0,25.42105263157895,2.436090225563909,2.0309210526315784,0.23911293403283276,0,17.0,14.930000000000001,0.9686744603029324,0,26.718045112781954,26.871052631578948,-0.9908006549300007,0
2021-01-25,2.210526315789473,17.0,25.42105263157895,2.390977443609022,2.0965460526315782,0.25461965196437175,0,17.0,15.185000000000002,0.9552929897708955,0,26.458646616541355,26.826315789473682,-1.0913318435396155,0
2021-01-26,2.210526315789473,17.0,25.42105263157895,2.3458646616541343,2.1621710526315785,0.27047389314327236,0,17.0,15.440000000000001,0.9421535031094039,0,26.199248120300755,26.781578947368423,-1.3770596915661648,0
2021-01-27,2.210526315789473,17.0,25.42105263157895,2.3007518796992477,2.2277960526315783,0.2551949300947894,0,17.0,15.695000000000002,0.9112555699217721,0,25.939849624060148,26.73684210526316,-1.3397968379165957,0
2021-01-28,2.210526315789473,17.0,25.42105263157895,2.25563909774436,2.2934210526315786,0.23987030202100257,0,17.0,15.95,0.8812158537764645,0,25.68045112781955,26.692105263157895,-1.3056081151736862,0
2021-01-29,2.210526315789473,17.0,25.42105263157895,2.210526315789473,2.2973684210526306,0.22448703839474596,0,17.0,16.1,0.8519519174088227,0,25.42105263157895,26.60131578947368,-1.2744823317264355,0
2021-01-30,2.4473684210526314,18.0,23.605263157894736,2.2443609022556386,2.313157894736842,0.5378651831404456,0,17.142857142857142,16.3,1.241207782066477,0,25.161654135338345,26.41973684210526,-2.02010490391713,0
2021-01-31,2.4473684210526314,18.0,23.605263157894736,2.278195488721804,2.328947368421052,0.5173828113544868,0,17.285714285714285,16.5,1.2019937514040129,0,24.902255639097746,26.238157894736844,-1.9583032283328772,0
2021-02-01,2.4473684210526314,18.0,23.605263157894736,2.312030075187969,2.3447368421052626,0.49702926339475395,0,17.428571428571427,16.7,1.1647692594472665,0,24.642857142857142,26.056578947368422,-1.9051434923447668,0
2021-02-02,2.4473684210526314,18.0,23.605263157894736,2.345864661654135,2.3605263157894734,0.47677726748093396,0,17.571428571428573,16.9,1.1293829172866738,0,24.38345864661654,25.875,-1.8602736424864879,0
2021-02-03,2.4473684210526314,18.0,23.605263157894736,2.3796992481203003,2.3763157894736837,0.48869060804098097,0,17.714285714285715,17.1,1.0952280413133835,0,24.124060150375943,25.693421052631578,-1.780185542675866,0
2021-02-04,2.4473684210526314,18.0,23.605263157894736,2.413533834586466,2.3921052631578945,0.5008247490732605,0,17.857142857142858,17.3,1.0623998466779687,0,23.86466165413534,25.511842105263156,-1.7072400225479207,0
2021-02-05,2.4473684210526314,18.0,23.605263157894736,2.4473684210526314,2.3881578947368416,0.5131900605711158,0,18.0,17.35,1.0307840728788666,0,23.605263157894736,25.330263157894738,-1.6403952972912472,0
2021-02-06,2.5263157894736836,17.0,24.21052631578947,2.4586466165413534,2.3881578947368416,0.6390862206698602,0,17.857142857142858,17.35,0.5877247436798761,0,23.69172932330827,25.178947368421053,-1.3272750271965141,0
2021-02-07,2.5263157894736836,17.0,24.21052631578947,2.469924812030075,2.3881578947368416,0.6500391988671472,0,17.714285714285715,17.35,0.5711138987474389,0,23.778195488721803,25.027631578947368,-1.283690930269294,0
2021-02-08,2.5263157894736836,17.0,24.21052631578947,2.4812030075187965,2.3881578947368416,0.6611859490356284,0,17.571428571428573,17.35,0.5546998294725977,0,23.864661654135336,24.876315789473686,-1.2425015171586458,0
2021-02-09,2.5263157894736836,17.0,24.21052631578947,2.4924812030075185,2.3881578947368416,0.6725342584104559,0,17.428571428571427,17.35,0.5384687906412511,0,23.95112781954887,24.725,-1.2034939072855635,0
2021-02-10,2.5263157894736836,17.0,24.21052631578947,2.50375939849624,2.3881578947368416,0.6823581159119827,0,17.285714285714285,17.35,0.5474153953513183,0,24.037593984962403,24.573684210526316,-1.168350758494981,0
2021-02-11,2.5263157894736836,17.0,24.21052631578947,2.5150375939849616,2.3881578947368416,0.6923367564483534,0,17.142857142857142,17.35,0.5564836533684815,0,24.124060150375932,24.42236842105263,-1.1351749470750019,0
2021-02-12,2.5263157894736836,17.0,24.21052631578947,2.5263157894736836,2.403947368421052,0.7024756430729495,0,17.0,17.35,0.5656776515609766,0,24.21052631578947,24.361842105263158,-1.1038950555538665,0
2021-02-13,2.3684210526315788,18.0,26.63157894736842,2.50375939849624,2.4118421052631573,0.4766483352595756,0,17.142857142857142,17.4,0.9938859205945743,0,24.556390977443606,24.42236842105263,0.03551652568830044,0
2021-02-14,2.3684210526315788,18.0,26.63157894736842,2.4812030075187965,2.4197368421052627,0.49108173513933145,0,17.285714285714285,17.45,0.9924686165426,0,24.902255639097742,24.482894736842102,0.06731447788379832,0
2021-02-15,2.3684210526315788,18.0,26.63157894736842,2.4586466165413525,2.427631578947368,0.5058536695701386,0,17.428571428571427,17.5,0.9910543226458681,0,25.24812030075188,24.54342105263158,0.10127898669163204,0
2021-02-16,2.3684210526315788,18.0,26.63157894736842,2.4360902255639094,2.435526315789473,0.5209838309591983,0,17.571428571428573,17.55,0.9896430260989534,0,25.59398496240601,24.603947368421053,0.13787038569375945,0
2021-02-17,2.3684210526315788,18.0,26.63157894736842,2.413533834586466,2.443421052631579,0.5230734479192497,0,17.714285714285715,17.6,0.9793029630882057,0,25.939849624060148,24.664473684210524,0.17769358041275693,0
2021-02-18,2.3684210526315788,18.0,26.63157894736842,2.3909774436090223,2.451315789473684,0.5251687909390631,0,17.857142857142858,17.65,0.9691125103110265,0,26.285714285714285,24.724999999999998,0.22156423881889586,0
2021-02-19,2.3684210526315788,18.0,26.63157894736842,2.3684210526315788,2.447368421052631,0.527269903234349,0,18.0,17.65,0.9590672235609162,0,26.63157894736842,24.876315789473683,0.27061660192690973,0
2021-02-20,2.0526315789473686,19.0,25.42105263157895,2.323308270676691,2.427631578947368,0.039394356812312174,0,18.142857142857142,17.7,1.351663557157548,0,26.458646616541355,24.967105263157894,-0.42195324197405343,0
2021-02-21,2.0526315789473686,19.0,25.42105263157895,2.278195488721804,2.407894736842105,0.04950573152546582,0,18.285714285714285,17.75,1.322916348427774,0,26.285714285714285,25.0578947368421,-0.3951752539703707,0
2021-02-22,2.0526315789473686,19.0,25.42105263157895,2.233082706766917,2.3881578947368416,0.059694551102061275,0,18.428571428571427,17.8,1.2952400578309016,0,26.112781954887218,25.148684210526312,-0.36782965483049107,0
2021-02-23,2.0526315789473686,19.0,25.42105263157895,2.1879699248120303,2.3684210526315788,0.06996524445659878,0,18.571428571428573,17.85,1.2685604907468275,0,25.939849624060148,25.239473684210527,-0.33990146684763883,0
2021-02-24,2.0526315789473686,19.0,25.42105263157895,2.1428571428571432,2.348684210526316,0.041301039530551406,0,18.714285714285715,17.9,1.2306209173937053,0,25.766917293233085,25.330263157894738,-0.32796186890788853,0
2021-02-25,2.0526315789473686,19.0,25.42105263157895,2.0977443609022557,2.328947368421052,0.011108357026264379,0,18.857142857142858,17.95,1.1948966608297948,0,25.593984962406015,25.42105263157895,-0.3160609533428075,0
2021-02-26,2.0526315789473686,19.0,25.42105263157895,2.0526315789473686,2.305263157894737,-0.020913978495941565,0,19.0,18.05,1.1612760230425936,0,25.42105263157895,25.481578947368423,-0.30419355419219746,0
2021-02-27,2.6842105263157894,23.0,29.05263157894737,2.142857142857143,2.3131578947368423,1.054234371059908,0,19.571428571428573,18.35,2.638489216153772,1,25.93984962406015,25.72368421052631,2.4621627372632036,1
2021-02-28,2.6842105263157894,23.0,29.05263157894737,2.2330827067669174,2.3210526315789473,1.0316353922653918,0,20.142857142857142,18.65,2.488362807159794,1,26.458646616541355,25.965789473684207,2.314988118067555,1
2021-03-01,2.6842105263157894,23.0,29.05263157894737,2.3233082706766917,2.328947368421052,1.011727843443463,0,20.714285714285715,18.95,2.3602811236240253,1,26.977443609022554,26.207894736842103,2.187359807774372,1
2021-03-02,2.6842105263157894,23.0,29.05263157894737,2.4135338345864663,2.336842105263158,0.9949964648854099,0,21.285714285714285,19.25,2.249687309946766,1,27.49624060150376,26.45,2.075122977703493,1
2021-03-03,2.6842105263157894,23.0,29.05263157894737,2.5037593984962405,2.344736842105263,0.9845049179148035,0,21.857142857142858,19.55,2.157121130828094,1,28.015037593984964,26.692105263157895,1.9752643713260443,0
2021-03-04,2.6842105263157894,23.0,29.05263157894737,2.593984962406015,2.3526315789473684,0.9800558535126721,0,22.428571428571427,19.85,2.076319946154107,1,28.533834586466167,26.93421052631579,1.8855377067719055,0
2021-03-05,2.6842105263157894,23.0,29.05263157894737,2.6842105263157894,2.3684210526315788,0.9843280551909104,0,23.0,20.1,2.0057449637903377,1,29.05263157894737,27.05526315789474,1.8042292113904288,0
2021-03-06,2.8815789473684204,24.0,26.63157894736842,2.712406015037594,2.3940789473684214,1.492524701250395,0,23.142857142857142,20.4,2.2728689336353893,1,28.706766917293233,27.055263157894736,0.3131912952746181,0
2021-03-07,2.8815789473684204,24.0,26.63157894736842,2.740601503759398,2.419736842105263,1.5662244218996884,0,23.285714285714285,20.7,2.1904644322199744,1,28.3609022556391,27.055263157894736,0.30974134670473863,0
2021-03-08,2.8815789473684204,24.0,26.63157894736842,2.7687969924812026,2.445394736842105,1.7070213688754137,0,23.428571428571427,21.0,2.1200021452094187,1,28.015037593984964,27.05526315789474,0.3062996519392412,0
2021-03-09,2.8815789473684204,24.0,26.63157894736842,2.7969924812030067,2.471052631578947,2.0132689915946274,1,23.571428571428573,21.3,2.060408243605945,1,27.669172932330827,27.05526315789474,0.3028660724728841,0
2021-03-10,2.8815789473684204,24.0,26.63157894736842,2.8251879699248117,2.4967105263157894,1.9190646977440673,0,23.714285714285715,21.6,1.9730146381472518,0,27.323308270676694,27.05526315789474,0.31000601102231157,0
2021-03-11,2.8815789473684204,24.0,26.63157894736842,2.853383458646616,2.5223684210526316,1.8343131177786507,0,23.857142857142858,21.9,1.894916957895726,0,26.977443609022554,27.05526315789474,0.3172059508402256,0
2021-03-12,2.8815789473684204,24.0,26.63157894736842,2.8815789473684204,2.5638157894736837,1.7574813118258334,0,24.0,22.15,1.824790433712521,0,26.63157894736842,27.11578947368421,0.32446767723761594,0
2021-03-13,2.644736842105263,22.0,24.21052631578947,2.847744360902255,2.593421052631579,0.7866445096416146,0,23.714285714285715,22.3,1.0940900416087955,0,26.285714285714285,27.055263157894736,-1.13393510931739,0
2021-03-14,2.644736842105263,22.0,24.21052631578947,2.8139097744360897,2.6230263157894735,0.7592488439052505,0,23.428571428571427,22.45,1.0648068485977014,0,25.939849624060148,26.99473684210526,-1.0964438534809597,0
2021-03-15,2.644736842105263,22.0,24.21052631578947,2.7800751879699246,2.6526315789473682,0.7323181215435275,0,23.142857142857142,22.6,1.0373496184706232,0,25.59398496240601,26.934210526315788,-1.060440546933129,0
2021-03-16,2.644736842105263,22.0,24.21052631578947,2.7462406015037586,2.6822368421052625,0.7057891744671283,0,22.857142857142858,22.75,1.0117781680691185,0,25.248120300751875,26.873684210526317,-1.0257822865321955,0
2021-03-17,2.644736842105263,22.0,24.21052631578947,2.7124060150375935,2.7118421052631576,0.694981697815537,0,22.571428571428573,22.9,0.9786873916459493,0,24.902255639097742,26.813157894736843,-0.9923415483826049,0
2021-03-18,2.644736842105263,22.0,24.21052631578947,2.678571428571428,2.741447368421052,0.6843109599135515,0,22.285714285714285,23.05,0.9466563542600845,0,24.556390977443606,26.75263157894737,-0.9600038273105259,0
2021-03-19,2.644736842105263,22.0,24.21052631578947,2.644736842105263,2.739473684210526,0.6737722721386673,0,22.0,23.0,0.9155846253079758,0,24.21052631578947,26.510526315789473,-0.9286656647179462,0
2021-03-20,2.1710526315789473,20.0,23.0,2.577067669172932,2.713815789473684,-1.2265965716357643,0,21.714285714285715,22.85,0.14538298664070753,0,24.037593984962403,26.207894736842103,-1.5899235518239976,0
2021-03-21,2.1710526315789473,20.0,23.0,2.509398496240601,2.688157894736842,-1.1883750330321923,0,21.428571428571427,22.7,0.1274889937452267,0,23.864661654135336,25.905263157894733,-1.5278184490024853,0
2021-03-22,2.1710526315789473,20.0,23.0,2.4417293233082704,2.662499999999999,-1.151849534499179,0,21.142857142857142,22.55,0.10933912044641038,0,23.691729323308266,25.602631578947364,-1.4700498330424665,0
2021-03-23,2.1710526315789473,20.0,23.0,2.3740601503759398,2.6368421052631574,-1.1168639701924337,0,20.857142857142858,22.4,0.09090272450333264,0,23.518796992481203,25.3,-1.4160690959493563,0
2021-03-24,2.1710526315789473,20.0,23.0,2.306390977443609,2.611184210526315,-1.1112747931521534,0,20.571428571428573,22.25,0.07214636455932714,0,23.345864661654133,24.99736842105263,-1.3702346852218055,0
2021-03-25,2.1710526315789473,20.0,23.0,2.238721804511278,2.5855263157894735,-1.1057312103006671,0,20.285714285714285,22.1,0.05303335971144326,0,23.17293233082707,24.69473684210526,-1.3268888518090691,0
2021-03-26,2.1710526315789473,20.0,23.0,2.1710526315789473,2.55,-1.1002325010168792,0,20.0,21.9,0.03352326839390027,0,23.0,24.51315789473684,-1.2857767084268414,0
2021-03-27,2.328947368421052,18.0,23.0,2.193609022556391,2.522368421052631,-0.49803730848989874,0,19.714285714285715,21.6,-0.7829650991132641,0,23.0,24.33157894736842,-1.2466777736578258,0
